Governo Federal 2018, Poder Executivo por Órgão Superior e UO;;;;;;;;;;
30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;30108;DEPARTAMENTO DE POLICIA FEDERAL;;7.246.901.907,00;7.554.350.385,00;7.314.337.292,48;6.898.311.870,63;416.025.421,85;6.497.881.652,63
30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;30202;FUNDACAO NACIONAL DO INDIO;;596.972.807,00;668.823.899,00;665.961.969,18;520.999.994,57;144.961.974,61;490.950.265,57
30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;30211;CONSELHO ADMINISTRATIVO DE DEFESA ECONOMICA;;66.163.141,00;68.750.261,00;57.330.393,37;36.981.057,68;20.349.335,69;35.923.208,14
30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;30905;FUNDO DE DEFESA DOS DIREITOS DIFUSOS;;802.298.460,00;802.220.923,00;2.156.831,49;1.408.630,39;748.201,10;1.408.630,39
30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;30907;FUNDO PENITENCIARIO NACIONAL - FUNPEN;;570.218.118,00;911.009.718,00;399.456.912,12;280.060.710,34;119.396.201,78;279.832.426,02
30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;30911;FUNDO NACIONAL DE SEGURANCA PUBLICA - FNSP;;944.656.825,00;636.375.956,00;491.850.743,86;248.533.555,37;243.317.188,49;248.517.062,40
30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;30912;FUNDO NACIONAL ANTIDROGAS;;129.356.369,00;165.741.126,00;152.593.340,90;6.424.363,05;146.168.977,85;6.289.003,19
32000;MINISTERIO DE MINAS E ENERGIA;32101;MINISTERIO DE MINAS E ENERGIA;;833.111.396,00;834.031.864,00;362.984.560,16;339.774.504,35;23.210.055,81;326.180.257,01
32000;MINISTERIO DE MINAS E ENERGIA;32202;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;;667.173.181,00;688.067.164,00;565.380.296,98;512.426.126,22;52.954.170,76;474.311.805,52
32000;MINISTERIO DE MINAS E ENERGIA;32265;AGENCIA NACIONAL DO PETROLEO - ANP;;1.965.964.741,00;11.430.630.860,00;9.912.932.770,61;5.183.465.615,47;4.729.467.155,14;5.168.449.861,97
32000;MINISTERIO DE MINAS E ENERGIA;32266;AGENCIA NACIONAL DE ENERGIA ELETRICA - ANEEL;;2.481.013.724,00;1.471.041.271,00;1.209.915.191,55;1.155.040.309,49;54.874.882,06;1.143.077.123,05
32000;MINISTERIO DE MINAS E ENERGIA;32314;EMPRESA DE PESQUISA ENERGETICA - EPE;;129.462.283,00;127.915.269,00;125.366.586,81;109.921.604,85;15.444.981,96;106.375.319,08
32000;MINISTERIO DE MINAS E ENERGIA;32396;AGENCIA NACIONAL DE MINERACAO;;974.947.341,00;909.405.964,00;334.129.606,81;318.935.311,00;15.194.295,81;298.748.831,39
32000;MINISTERIO DE MINAS E ENERGIA;71118;RECURSOS SOB SUPERVISAO DO MME;;2.366.467.457,00;2.464.098.610,00;2.317.896.570,06;2.317.646.570,06;250.000,00;2.317.646.570,06
32000;MINISTERIO DE MINAS E ENERGIA;73104;RECURSOS SOB SUPERVISAO DO MME-TR.EST.DF MUN.;;27.866.640.285,00;37.830.931.574,00;37.045.737.430,01;35.937.418.011,03;1.108.319.418,98;35.937.418.011,03
34000;MINISTERIO PUBLICO DA UNIAO;34101;MINISTERIO PUBLICO FEDERAL;;3.883.792.987,00;3.876.595.243,00;3.793.901.980,57;3.713.193.710,70;80.708.269,87;3.709.573.582,77
34000;MINISTERIO PUBLICO DA UNIAO;34102;MINISTERIO PUBLICO MILITAR;;257.044.614,00;255.836.171,00;248.287.586,06;246.247.647,17;2.039.938,89;246.247.647,17
34000;MINISTERIO PUBLICO DA UNIAO;34103;MINISTERIO PUB.DO DIST.FEDERAL E DOS TERRIT.;;840.813.961,00;843.828.790,00;826.774.256,26;823.631.818,29;3.142.437,97;823.623.134,02
34000;MINISTERIO PUBLICO DA UNIAO;34104;MINISTERIO PUBLICO DO TRABALHO;;1.713.628.411,00;1.716.026.925,00;1.669.870.452,55;1.658.640.561,28;11.229.891,27;1.653.937.489,67
34000;MINISTERIO PUBLICO DA UNIAO;34105;ESCOLA SUPERIOR DO MINIST. PUBLICO DA UNIAO;;30.230.723,00;33.420.539,00;32.727.957,18;27.636.650,15;5.091.307,03;27.636.650,15
35000;MINISTERIO DAS RELACOES EXTERIORES;35101;MINISTERIO DAS RELACOES EXTERIORES;;3.092.567.239,50;3.663.176.368,50;3.614.174.203,07;3.510.196.098,60;103.978.104,46;3.467.097.038,29
35000;MINISTERIO DAS RELACOES EXTERIORES;35201;FUNDACAO ALEXANDRE DE GUSMAO;;14.721.327,00;15.674.505,00;14.798.688,04;14.624.622,48;174.065,56;14.010.402,92
36000;MINISTERIO DA SAUDE;36201;FUNDACAO OSWALDO CRUZ;;2.606.062.372,00;2.664.630.132,00;2.624.266.798,98;2.363.735.072,74;260.531.726,24;2.198.818.660,12
36000;MINISTERIO DA SAUDE;36210;HOSPITAL NOSSA SENHORA DA CONCEICAO S/A;;1.384.848.245,00;1.521.322.117,00;1.488.945.308,88;1.452.732.522,25;36.212.786,63;1.437.807.855,18
36000;MINISTERIO DA SAUDE;36211;FUNDACAO NACIONAL DE SAUDE;;3.579.678.582,00;3.320.552.605,00;3.162.165.642,67;2.415.296.907,37;746.868.735,30;2.265.259.888,59
36000;MINISTERIO DA SAUDE;36212;AGENCIA NACIONAL DE VIGILANCIA SANITARIA;;861.147.742,00;841.432.387,00;793.380.475,96;750.737.142,25;42.643.333,71;711.005.419,65
36000;MINISTERIO DA SAUDE;36213;AGENCIA NACIONAL DE SAUDE SUPLEMENTAR;;382.101.259,00;377.423.708,00;310.055.326,26;288.803.977,48;21.251.348,78;277.267.456,73
36000;MINISTERIO DA SAUDE;36901;FUNDO NACIONAL DE SAUDE;;122.024.666.002,00;122.804.060.378,00;122.094.409.665,37;111.875.564.587,16;10.218.845.078,22;110.209.823.545,57
36000;MINISTERIO DA SAUDE;74202;RECURSOS SOB SUPERVISAO DA ANS;;9.964.746,00;9.964.746,00;3.213.629,47;2.458.413,37;755.216,10;2.458.413,37
37000;CONTROLADORIA-GERAL DA UNIAO;37101;MINIST. DA TRANSPARENCIA, FISCALIZACAO E CGU;;1.030.098.412,00;1.082.654.205,00;1.067.744.810,12;1.020.227.472,35;47.517.337,77;954.904.897,80
37202;INSTITUTO NACIONAL DO SEGURO SOCIAL;55902;FUNDO DO REGIME GERAL DA PREVID.SOCIAL-FRGPS;;596.268.399.679,00;591.452.690.969,00;589.512.727.031,15;587.713.565.199,93;1.799.161.831,22;554.552.718.402,37
39000;MINISTERIO DA INFRAESTRUTURA;39101;MINISTERIO DA INFRAESTRUTURA - MINFRA;;4.534.193.656,00;4.116.407.598,00;4.050.458.567,14;3.505.159.203,65;545.299.363,49;3.270.492.828,88
39000;MINISTERIO DA INFRAESTRUTURA;39207;VALEC-ENGENHARIA, CONSTRUCOES E FERROVIAS S/A;;1.001.830.784,00;941.686.860,00;906.054.298,69;658.304.744,92;247.749.553,77;649.280.074,60
39000;MINISTERIO DA INFRAESTRUTURA;39250;AGENCIA NAC. DE TRANSPORTES TERRESTRES ­ ANTT;;920.352.806,00;829.531.222,00;644.031.980,62;507.098.974,24;136.933.006,38;478.747.497,69
39000;MINISTERIO DA INFRAESTRUTURA;39251;AGENCIA NAC. DE TRANSPORTES AQUAVIARIOS-ANTAQ;;179.751.026,00;163.695.370,00;155.604.828,12;147.847.849,44;7.756.978,68;139.972.936,86
39000;MINISTERIO DA INFRAESTRUTURA;39252;DEPTO.NAC.DE INFRA­ESTRUT.DE TRANSPORTES-DNIT;;9.464.890.684,00;8.901.464.938,00;8.632.378.170,49;6.193.547.032,76;2.438.831.137,72;6.104.082.181,49
39000;MINISTERIO DA INFRAESTRUTURA;39254;AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC;;726.159.267,00;726.479.117,00;557.134.972,42;515.843.663,74;41.291.308,68;488.491.768,51
39000;MINISTERIO DA INFRAESTRUTURA;39901;FUNDO DA MARINHA MERCANTE;;538.066.631,00;51.771.434,00;47.827.789,09;12.170.617,26;35.657.171,83;12.164.728,26
39000;MINISTERIO DA INFRAESTRUTURA;39902;FUNDO NACIONAL DE AVIACAO CIVIL - FNAC;;5.026.223.247,00;4.304.596.673,00;1.260.756.221,71;1.107.256.922,83;153.499.298,88;1.106.694.226,29
39000;MINISTERIO DA INFRAESTRUTURA;74904;REC.SOB SUPERV.DO FUNDO DA MAR.MERCANTE/MT;;3.782.171.019,00;3.782.171.019,00;3.327.088.982,56;3.327.088.982,56;;3.327.088.982,56
40000;MINISTERIO DO TRABALHO;40101;MINISTERIO DO TRABALHO;;9.077.344.685,00;9.145.875.395,00;8.500.621.937,49;8.425.278.920,10;75.343.017,39;8.208.487.122,55
40000;MINISTERIO DO TRABALHO;40203;FUNDACAO JORGE DUPRAT FIG.DE SEG.MED.TRABALHO;;109.641.591,00;118.707.032,00;113.351.480,22;109.136.067,64;4.215.412,58;103.139.907,75
40000;MINISTERIO DO TRABALHO;40901;FUNDO DE AMPARO AO TRABALHADOR - FAT;;81.341.760.788,00;74.736.927.265,00;72.223.981.636,37;70.745.205.921,39;1.478.775.714,98;70.164.184.452,05
41231;AGENCIA NACIONAL DE TELECOMUNICACOES;24906;FUNDO DE UNIVERS.DOS SERV.DE TELECOMUN.-FUST;;1.056.980.408,00;279.853.925,00;61.281,00;61.281,00;;61.281,00
42000;MINISTERIO DA CULTURA;42101;MINISTERIO DA CULTURA;;299.568.736,00;360.925.690,00;345.299.612,97;278.989.492,03;66.310.120,94;264.618.711,67
42000;MINISTERIO DA CULTURA;42201;FUNDACAO CASA RUI BARBOSA;;47.566.623,00;48.784.012,00;46.638.801,64;45.713.382,31;925.419,33;42.940.325,53
42000;MINISTERIO DA CULTURA;42202;BIBLIOTECA NACIONAL;;102.060.922,00;112.513.283,00;107.331.100,64;103.960.975,34;3.370.125,30;96.084.700,61
42000;MINISTERIO DA CULTURA;42203;FUNDACAO CULTURAL PALMARES;;25.154.266,00;29.317.704,00;25.528.636,81;17.813.674,20;7.714.962,61;17.257.331,17
42000;MINISTERIO DA CULTURA;42204;INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL;;486.034.457,00;493.882.246,00;474.322.207,45;384.620.367,68;89.701.839,77;367.759.198,39
42000;MINISTERIO DA CULTURA;42205;FUNDACAO NACIONAL DE ARTES;;121.294.966,00;121.060.564,00;113.979.862,01;95.819.807,66;18.160.054,35;91.790.058,47
42000;MINISTERIO DA CULTURA;42206;AGENCIA NACIONAL DO CINEMA ­ ANCINE;;144.912.059,00;149.851.579,00;142.135.281,48;129.933.421,92;12.201.859,56;124.514.989,25
42000;MINISTERIO DA CULTURA;42207;INSTITUTO BRASILEIRO DE MUSEUS;;162.198.720,00;168.156.580,00;162.378.405,03;141.783.504,22;20.594.900,81;136.495.378,01
42000;MINISTERIO DA CULTURA;42902;FUNDO NACIONAL DE CULTURA;;1.135.092.561,00;1.134.090.248,00;670.600.661,01;27.141.115,14;643.459.545,87;25.721.909,98
42000;MINISTERIO DA CULTURA;74912;RECURSOS SOB SUPERV. DO FUNDO NAC. DE CULTURA;;131.800.000,00;131.400.000,00;104.000.000,00;814.887,00;103.185.113,00;814.887,00
44000;MINISTERIO DO MEIO AMBIENTE;44101;MINISTERIO DO MEIO AMBIENTE;;446.418.943,00;444.091.933,00;229.088.170,21;189.925.353,03;39.162.817,18;182.092.314,52
44000;MINISTERIO DO MEIO AMBIENTE;44102;SERVICO FLORESTAL BRASILEIRO - SFB;;123.053.285,00;121.251.037,00;61.804.968,33;48.887.264,73;12.917.703,60;46.874.795,49
44000;MINISTERIO DO MEIO AMBIENTE;44201;INST.BRAS.DO MEIO AMB.E REC.NAT.RENOVAVEIS;;1.662.769.559,00;1.629.479.872,00;1.493.287.805,41;1.431.610.972,48;61.676.832,93;1.354.378.680,51
44000;MINISTERIO DO MEIO AMBIENTE;44205;AGENCIA NACIONAL DE AGUAS ­ ANA;;413.461.358,00;378.277.400,00;369.814.160,78;332.443.862,89;37.370.297,89;325.319.669,21
44000;MINISTERIO DO MEIO AMBIENTE;44206;INSTITUTO DE PESQUISAS JARDIM BOTANICO DO RJ;;72.932.967,00;77.387.483,00;73.640.592,01;70.519.945,44;3.120.646,57;67.001.926,63
44000;MINISTERIO DO MEIO AMBIENTE;44207;INST.CHICO MENDES DE CONSER.DA BIODIVERSIDADE;;708.413.211,00;688.738.851,00;674.759.886,27;613.926.636,49;60.833.249,78;586.752.249,07
44000;MINISTERIO DO MEIO AMBIENTE;44901;FUNDO NACIONAL DO MEIO AMBIENTE;;23.737.993,00;23.598.240,00;3.855.723,12;274.901,71;3.580.821,41;274.325,06
44000;MINISTERIO DO MEIO AMBIENTE;44902;FUNDO NACIONAL SOBRE MUDANCAS DO CLIMA;;44.199.000,00;16.988.320,00;6.484.446,89;1.307.728,65;5.176.718,24;1.307.728,65
44000;MINISTERIO DO MEIO AMBIENTE;73111;RECURSOS SOB SUPERV. DO MIN. DO MEIO AMBIENTE;;2.726.882,00;4.001.247,00;2.756.868,87;2.756.868,87;;2.756.868,87
44000;MINISTERIO DO MEIO AMBIENTE;74916;REC.S/SUP.DO FUNDO NAC. S/MUDANCAS DO CLIMA;;202.896.574,00;392.582.919,00;392.582.919,00;392.582.919,00;;392.582.919,00
51000;MINISTERIO DO ESPORTE;51101;MINISTERIO DO ESPORTE;;1.185.552.135,00;1.301.145.631,00;1.181.544.375,72;262.731.953,57;918.812.422,15;237.754.527,55
51000;MINISTERIO DO ESPORTE;51205;AUTORID.DE GOVERNANCA DO LEGADO OLIMPICO-AGLO;;164.633.554,00;80.372.940,00;69.624.349,98;37.605.479,21;32.018.870,77;35.634.617,88
51000;MINISTERIO DO ESPORTE;73109;RECURSOS SOB SUPERV.MIN.DO ESPORTE E TURISMO;;165.868.087,00;165.868.087,00;33.702.784,89;33.702.784,89;;33.702.784,89
52000;MINISTERIO DA DEFESA;52101;MINISTERIO DA DEFESA;;1.518.555.379,94;2.060.264.297,94;2.086.964.773,80;1.247.963.374,44;839.001.399,36;1.224.081.024,42
52000;MINISTERIO DA DEFESA;52111;COMANDO DA AERONAUTICA;;21.824.963.322,00;22.275.043.968,00;22.213.484.254,65;21.772.841.299,43;440.642.955,22;20.349.220.209,24
52000;MINISTERIO DA DEFESA;52121;COMANDO DO EXERCITO;;42.924.261.222,01;43.749.553.532,01;43.333.523.329,85;41.913.091.582,36;1.420.431.747,49;39.359.758.290,69
52000;MINISTERIO DA DEFESA;52131;COMANDO DA MARINHA;;27.273.506.374,00;28.888.693.436,00;28.934.333.234,44;27.927.859.196,09;1.006.474.038,36;26.036.076.882,83
52000;MINISTERIO DA DEFESA;52133;SECRET.DA COMISSAO INTERMIN.P/OS REC.DO MAR;;198.471.134,00;53.350.807,00;55.486.106,10;12.164.490,60;43.321.615,51;11.999.696,21
52000;MINISTERIO DA DEFESA;52901;FUNDO DO MINISTERIO DA DEFESA;;3.023.885,00;3.023.885,00;2.953.987,21;2.167.495,16;786.492,05;2.167.495,16
52000;MINISTERIO DA DEFESA;52902;FUNDO DE ADM. DO HOSPITAL DAS FORCAS ARMADAS;;259.857.669,00;258.504.969,00;250.043.875,40;245.385.042,02;4.658.833,38;234.074.712,37
52000;MINISTERIO DA DEFESA;52903;FUNDO DO SERVICO MILITAR;;10.691.146,00;10.691.146,00;7.511.470,60;6.215.313,61;1.296.156,99;5.839.793,93
52111;COMANDO DA AERONAUTICA;52211;CAIXA DE FINANC. IMOBILIARIO DA AERONAUTICA;;12.167.709,00;12.223.709,00;2.728.228,57;2.585.980,17;142.248,40;2.481.659,71
52111;COMANDO DA AERONAUTICA;52911;FUNDO AERONAUTICO;;3.423.265.515,00;3.762.773.496,00;3.001.675.505,47;1.819.144.249,02;1.182.531.256,45;1.816.459.664,02
52111;COMANDO DA AERONAUTICA;74205;REC.SOB SUP.CAIXA DE FIN.IMOB.DA AERONAUTICA;;1.500.000,00;1.500.000,00;1.434.000,00;1.434.000,00;;1.434.000,00
52121;COMANDO DO EXERCITO;52221;INDUSTRIA DE MATERIAL BELICO DO BRASIL-IMBEL;;230.618.641,00;269.570.853,00;236.685.443,62;206.759.207,76;29.926.235,86;200.004.735,30
52121;COMANDO DO EXERCITO;52222;FUNDACAO OSORIO;;21.416.114,00;23.010.022,00;22.314.346,04;22.134.091,48;180.254,56;20.773.914,42
52121;COMANDO DO EXERCITO;52921;FUNDO DO EXERCITO;;1.606.677.671,00;1.731.104.727,00;1.730.918.085,63;1.483.709.261,64;247.208.823,99;1.476.170.925,70
52131;COMANDO DA MARINHA;52232;CAIXA DE CONST.DE CASAS DO PESSOAL DA MARINHA;;40.634.873,00;40.131.635,00;31.440.370,67;25.622.448,10;5.817.922,57;25.420.858,28
52131;COMANDO DA MARINHA;52233;AMAZONIA AZUL TECNOLOGIAS DE DEFESA S.A.;;306.209.674,00;360.414.948,00;333.120.447,28;329.671.448,75;3.448.998,53;312.296.263,47
52131;COMANDO DA MARINHA;52931;FUNDO NAVAL;;763.405.432,00;770.549.935,00;635.090.365,21;555.835.172,01;79.255.193,20;554.763.600,28
52131;COMANDO DA MARINHA;52932;FUNDO DE DESENV.DO ENS.PROFISSIONAL MARITIMO;;247.270.515,00;247.270.515,00;60.065.321,89;54.841.170,99;5.224.150,90;54.446.195,99
52131;COMANDO DA MARINHA;74204;REC.S/SUP. CAIXA CONST.CASAS P/PESSOAL DA MB;;232.581.393,00;232.581.393,00;229.806.393,00;187.932.095,79;41.874.297,21;187.932.095,79
53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;53101;MINISTERIO DO DESENVOLVIMENTO REGIONAL;;3.096.131.792,00;4.212.654.810,00;3.961.336.488,97;2.153.978.341,46;1.807.358.147,51;2.007.172.708,58
53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;53201;COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO;;1.573.119.118,00;1.327.549.675,00;1.313.684.617,60;709.828.452,57;603.856.165,03;638.604.590,66
53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;53202;SUPERINTEND.DO DESENVOLV.DA AMAZONIA-SUDAM;;309.272.507,00;280.279.184,00;272.311.066,16;51.007.058,11;221.304.008,05;48.344.115,04
53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;53203;SUPERINT. DO DESENVOLV. DO NORDESTE - SUDENE;;132.127.245,00;104.093.927,00;96.920.189,99;49.035.568,07;47.884.621,92;45.655.662,18
53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;53204;DEPARTAMENTO NAC. DE OBRAS CONTRA AS SECAS;;1.376.998.553,00;1.153.317.844,00;1.129.656.482,69;831.550.717,79;298.105.764,90;775.653.778,40
53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;53207;SUPERINT. DE DESENV. DO CENTRO-OESTE - SUDECO;;184.862.096,00;226.389.142,00;221.162.366,70;24.311.444,87;196.850.921,83;23.438.181,55
53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;74913;RECURSOS SOB SUPERVISAO DO FNO;;2.428.549.863,00;2.472.304.966,00;2.472.226.443,00;2.406.034.570,78;66.191.872,22;2.406.034.570,78
53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;74914;RECURSOS SOB SUPERVISAO DO FCO;;2.428.549.863,00;2.472.304.966,00;2.472.226.443,00;2.406.034.570,78;66.191.872,22;2.406.034.570,78
53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;74915;RECURSOS SOB SUPERVISAO DO FNE;;7.285.649.591,00;7.416.914.906,00;7.416.679.319,00;7.218.103.712,57;198.575.606,43;7.218.103.712,57
53202;SUPERINTEND. DO DESENVOLVIMENTO DA AMAZONIA;74917;RECURSOS SOB SUPERVISAO DO FDA;;419.667.917,00;419.667.917,00;350.433.904,78;;350.433.904,78;
53203;SUPERINTENDENCIA DO DESENVOLV. DO NORDESTE;74918;RECURSOS SOB SUPERVISAO DO FDNE;;442.781.295,00;442.781.295,00;173.866.659,88;;173.866.659,88;
53207;SUPERINT. DE DESENVOLVIMENTO DO CENTRO-OESTE;74919;FUNDO DE DESENVOLVIMENTO DO CENTRO-OESTE-FDCO;;59.683.287,00;59.683.287,00;;;;
54000;MINISTERIO DO TURISMO;54101;MINISTERIO DO TURISMO;;992.495.299,00;1.132.714.872,00;1.109.427.444,12;138.686.771,38;970.740.672,74;136.360.855,90
54000;MINISTERIO DO TURISMO;54201;INSTITUTO BRASILEIRO DE TURISMO;;109.103.035,00;114.064.810,00;112.362.097,80;101.626.821,60;10.735.276,20;98.882.483,54
54000;MINISTERIO DO TURISMO;74908;RECURSOS SOB SUPERVISAO DO FUNGETUR/MTUR;;43.287.815,00;286.483.771,00;286.483.770,99;206.194.078,60;80.289.692,39;206.194.078,60
55000;MINISTERIO DA CIDADANIA;55101;MINISTERIO DA CIDADANIA;;30.036.996.783,00;31.154.854.268,00;31.135.716.809,81;30.666.148.938,25;469.567.871,56;30.643.943.302,02
55000;MINISTERIO DA CIDADANIA;55201;INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS;;15.321.975.624,00;15.104.239.478,00;14.667.551.615,35;14.507.019.306,22;160.532.309,13;13.693.519.194,47
55000;MINISTERIO DA CIDADANIA;55901;FUNDO NACIONAL DE ASSISTENCIA SOCIAL;;57.917.203.872,00;58.738.886.749,00;58.692.544.339,06;58.428.779.714,63;263.764.624,43;56.352.410.186,09
56000;MINISTERIO DAS CIDADES;56101;MINISTERIO DAS CIDADES;;8.950.943.278,00;8.601.538.318,00;8.487.646.684,85;5.397.524.309,89;3.090.122.374,96;5.390.571.528,51
56000;MINISTERIO DAS CIDADES;56201;EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A;;227.346.452,00;437.039.562,00;425.051.907,42;385.780.478,90;39.271.428,52;370.412.364,17
56000;MINISTERIO DAS CIDADES;56202;COMPANHIA BRASILEIRA DE TRENS URBANOS - CBTU;;1.073.493.267,00;1.280.029.172,00;1.122.091.408,11;1.022.635.772,98;99.455.635,13;978.559.492,27
56000;MINISTERIO DAS CIDADES;56901;FUNDO NACIONAL DE SEG. E EDUCACAO DO TRANSITO;;795.854.156,00;865.694.156,00;103.219.393,57;94.572.935,49;8.646.458,08;94.572.935,49
56000;MINISTERIO DAS CIDADES;56902;FUNDO NAC.DE HABIT.DE INTERESSE SOCIAL-FNHIS;;95.393.732,00;51.621.939,00;18.530.684,98;5.675.724,39;12.854.960,59;5.675.724,39
59000;CONSELHO NACIONAL DO MINISTERIO PUBLICO;59101;CONSELHO NACIONAL DO MINISTERIO PUBLICO-CNMP;;93.188.990,00;93.188.990,00;82.317.881,41;80.049.814,43;2.268.066,98;80.049.814,43
63000;ADVOCACIA-GERAL DA UNIAO;63101;ADVOCACIA-GERAL DA UNIAO - AGU;;3.622.571.193,00;3.930.824.888,00;3.924.106.779,00;3.716.770.506,87;207.336.272,13;3.497.391.751,81
81000;MINIST. MULHER, FAMILIA E DIREITOS HUMANOS;81101;MINISTERIO DOS DIREITOS HUMANOS - MDH;;354.690.521,00;457.207.294,00;401.899.372,69;256.590.745,86;145.308.626,83;252.957.262,94
81000;MINIST. MULHER, FAMILIA E DIREITOS HUMANOS;81901;FUNDO NAC.PARA A CRIANCA E O ADOLESCENTE-FNCA;;21.228.905,00;20.828.905,00;12.956.477,55;7.740.570,18;5.215.907,37;7.740.570,18
81000;MINIST. MULHER, FAMILIA E DIREITOS HUMANOS;81902;FUNDO NACIONAL DO IDOSO - FNI;;16.472.168,00;16.172.168,00;4.987.360,02;3.394.994,82;1.592.365,20;3.394.994,82
Total;;;;;3.444.619.384.185,41;3.467.117.028.627,41;2.700.246.260.521,12;2.620.108.590.612,24;80.137.669.908,87;2.564.764.209.726,75
